,Dependence,x1,x2,xF,QT,QM,Siv,tot_err
278,x2,0.447,0.0499,0.3971,0.58,2.0445048300260873,0.03487776950322851,0.04121397196538527
279,x2,0.567,0.0558,0.5112,0.6,1.972308292331602,0.054768862110682645,0.05239628656931578
280,x2,0.715,0.0616,0.6534,0.64,1.9416487838947598,0.09538603995451647,0.0970622732230771
281,x2,0.874,0.063,0.8109999999999999,0.63,1.8841443681416772,0.14928919208267472,0.15314702734680366
282,x1,0.364,0.036,0.328,0.53,1.1335784048754634,0.011429507907471496,0.03333443070690478
283,x1,0.386,0.056,0.33,0.439,1.28296531519757,0.013216843660976224,0.026876236502522157
284,x1,0.398,0.076,0.322,0.399,1.4356183336806478,0.013812758671175764,0.025872121804610865
285,x1,0.406,0.099,0.30700000000000005,0.375,1.5883954167649819,0.014594996708823905,0.024878167026556233
286,x1,0.412,0.134,0.27799999999999997,0.363,1.816590212458495,0.015480092164703054,0.024341398468729132
287,x1,0.413,0.186,0.22699999999999998,0.355,2.1121079517865557,0.015358738856405674,0.023847000496968414
288,x1,0.416,0.274,0.14199999999999996,0.355,2.5246781973154517,0.016010187522156688,0.02397182459401231
289,x1,0.363,0.036,0.327,0.527,1.1357816691600546,0.011154628144548996,0.033331109669074946
290,x1,0.384,0.056,0.328,0.436,1.284523257866513,0.012799376084876217,0.026551767587032815
291,x1,0.392,0.074,0.318,0.398,1.4177446878757824,0.012880738219028846,0.0249696303456316
292,x1,0.401,0.093,0.30800000000000005,0.378,1.5459624833740306,0.013591167615166619,0.02483642535816067
293,x1,0.401,0.093,0.30800000000000005,0.378,1.5459624833740306,0.013591167615166619,0.02483642535816067
294,x1,0.404,0.118,0.28600000000000003,0.366,1.711724276862369,0.013797313427246327,0.024192542616027685
295,x1,0.408,0.157,0.251,0.358,1.9467922333931784,0.01437827781343707,0.023837967811997443
296,x1,0.41,0.252,0.15799999999999997,0.357,2.420743687382041,0.0147823157487924,0.02385700236827701
297,x1,0.3,0.006452,0.293548,0.57,1.1135528725660044,-0.022478113994530223,0.017074029285346983
298,x1,0.35,0.01054,0.33946,0.56,1.2206555615733703,0.008703360337262907,0.03824332756011713
299,x1,0.39,0.01628,0.37372,0.56,1.3490737563232043,0.01770631437441117,0.034804184600272535
300,x1,0.44,0.02533,0.41467,0.55,1.5459624833740306,0.03147367228679624,0.03872285031330252
301,x1,0.46,0.0398,0.4202,0.54,1.9,0.03499762785263722,0.039141110453783004
302,x1,0.45,0.06279,0.38721,0.54,2.3958297101421877,0.03310749000430129,0.038535110833649175
303,x1,0.45,0.1008,0.3492,0.53,3.0166206257996713,0.03249438833755496,0.03782149767006308
304,x1,0.45,0.1608,0.2892,0.54,3.8078865529319543,0.033107490004301285,0.038535110833649175
305,x1,0.44,0.2847,0.1553,0.56,5.357238094391549,0.032045920873828904,0.03942690213718075
306,x1,0.299,0.0065,0.2925,0.64,1.1090536506409416,-0.025955192076808117,0.018980594628079085
307,x1,0.35,0.0106,0.3394,0.6,1.2124355652982142,0.009325028932781686,0.0409749938144112
308,x1,0.391,0.0163,0.37470000000000003,0.58,1.3527749258468684,0.018554999105932266,0.03621157708683661
309,x1,0.433,0.0255,0.4075,0.57,1.5652475842498528,0.030927231948865527,0.03977374103907778
310,x1,0.458,0.0399,0.4181,0.57,1.8867962264113207,0.03659191814929476,0.041186719765766
311,x1,0.463,0.0629,0.4001,0.57,2.340939982143925,0.03733289763436538,0.04139850754988997
312,x1,0.468,0.1009,0.36710000000000004,0.57,2.9223278392404914,0.03793263739569595,0.04150138532194462
313,x1,0.473,0.1623,0.3107,0.57,3.687817782917155,0.03850103947916921,0.041590437875698785
314,x1,0.468,0.2959,0.17210000000000003,0.61,5.122499389946279,0.0405945768620606,0.044413763239274075
315,QT,0.367,0.111,0.256,0.111,1.6294170736800322,0.002525841646554933,0.006880602298142653
316,QT,0.376,0.107,0.269,0.211,1.6183324751113413,0.005542828788303709,0.0127745113944251
317,QT,0.38,0.103,0.277,0.29,1.6115210206509873,0.008068953896769553,0.017554595489366023
318,QT,0.387,0.096,0.29100000000000004,0.369,1.5874507866387544,0.011249118548494252,0.02266432624856235
319,QT,0.393,0.089,0.30400000000000005,0.489,1.5620499351813308,0.01600735530049711,0.030834913552825582
320,QT,0.418,0.081,0.33699999999999997,0.673,1.529378958924177,0.031169599794399025,0.045611224797970994
321,QT,0.471,0.072,0.39899999999999997,0.972,1.500999666888704,0.06527079452684809,0.07086035124728735
322,QT,0.362,0.113,0.249,0.111,1.6370705543744901,0.0023051842952135156,0.007061669488600711
323,QT,0.372,0.109,0.263,0.211,1.6309506430300091,0.005213290106824686,0.012857016826529932
324,QT,0.377,0.106,0.271,0.28,1.6309506430300091,0.007464094143700359,0.01694232023696986
325,QT,0.381,0.099,0.28200000000000003,0.345,1.6,0.009732760241198492,0.020902858145694293
326,QT,0.381,0.099,0.28200000000000003,0.345,1.6,0.009732760241198492,0.020902858145694293
327,QT,0.387,0.093,0.29400000000000004,0.447,1.57797338380595,0.013626981005899541,0.02745515943931537
328,QT,0.402,0.087,0.31500000000000006,0.597,1.5524174696260025,0.021804561790680063,0.039310824476865326
329,QT,0.451,0.076,0.375,0.867,1.5132745950421556,0.05349000096352258,0.06196603538456878
330,QT,0.39,0.039,0.35100000000000003,0.1543,1.9364916731037085,0.004878721978520793,0.009589795863967953
331,QT,0.39,0.039,0.35100000000000003,0.2519,1.9364916731037085,0.007964679626632455,0.015655668037158312
332,QT,0.39,0.039,0.35100000000000003,0.3503,1.9416487838947598,0.011075932009564702,0.021771260474063338
333,QT,0.4,0.039,0.36100000000000004,0.4491,1.9416487838947598,0.01591097153024446,0.029430589057911457
334,QT,0.41,0.039,0.371,0.5486,1.9390719429665315,0.022715905937780147,0.03666092856929067
335,QT,0.42,0.038,0.382,0.6703,1.9183326093250879,0.0318469067607616,0.04559838942266953
336,QT,0.43,0.038,0.392,0.8192,1.9261360284258222,0.04342798194227771,0.056908291639673245
337,QT,0.44,0.037,0.403,1.051,1.9364916731037085,0.06014332649713245,0.07399584668960173
338,QT,0.44,0.036,0.404,1.57,2.029778313018444,0.08984302816412745,0.11053613634888174
339,QT,0.41,0.0455,0.3645,0.15,2.0371548787463363,0.006211057037307732,0.01002395057490631
340,QT,0.405,0.0467,0.3583,0.25,2.0639767440550294,0.009575652847981116,0.016555154936596414
341,QT,0.404,0.0465,0.35750000000000004,0.35,2.0591260281974,0.013194152184525175,0.02313494512461664
342,QT,0.408,0.0463,0.36169999999999997,0.45,2.0518284528683193,0.01807325423476727,0.029963926020667178
343,QT,0.415,0.046,0.369,0.55,2.046948949045872,0.024468977411800784,0.037073436239453084
344,QT,0.425,0.0459,0.3791,0.67,2.039607805437114,0.03376821567058133,0.046038806156634596
345,QT,0.437,0.046,0.391,0.82,2.0445048300260873,0.04588266604789012,0.057511459062675525
346,QT,0.448,0.046,0.402,1.06,2.073644135332772,0.06416650417904897,0.07542129336137067
347,QT,0.438,0.0459,0.3921,1.59,2.1931712199461306,0.08963861249562571,0.11165833733644231
348,x2,0.234,0.081,0.15300000000000002,0.366,1.5469324484281788,-0.024557515351018147,0.012264818351952249
349,x2,0.303,0.086,0.217,0.401,1.5427248620541512,-0.014385257229751518,0.012531341429161529
350,x2,0.373,0.091,0.28200000000000003,0.429,1.54434452114805,0.010767422170974122,0.02608259432324685
351,x2,0.448,0.091,0.357,0.45,1.5231546211727816,0.02724049705714343,0.0320184735968083
352,x2,0.523,0.091,0.43200000000000005,0.463,1.5145956556124147,0.03637894775403629,0.03543998996552285
353,x2,0.591,0.092,0.499,0.479,1.5247950681976907,0.0474578762765913,0.04560186855943923
354,x2,0.662,0.094,0.5680000000000001,0.493,1.5261061562027722,0.061750953630987086,0.06189842200076376
355,x2,0.227,0.082,0.14500000000000002,0.362,1.5524174696260025,-0.02301603790128661,0.011654062914917515
356,x2,0.287,0.087,0.19999999999999998,0.389,1.5524174696260025,-0.01639506162842844,0.010731991055997757
357,x2,0.347,0.091,0.256,0.419,1.5491933384829668,0.005600165027755076,0.028180950220655934
358,x2,0.411,0.092,0.31899999999999995,0.44,1.5394804318340654,0.01849153365843443,0.02945433984361097
359,x2,0.482,0.091,0.391,0.46,1.5132745950421556,0.031864238257428554,0.03369393639282036
360,x2,0.482,0.091,0.391,0.46,1.5132745950421556,0.031864238257428554,0.03369393639282036
361,x2,0.556,0.093,0.4630000000000001,0.465,1.5297058540778354,0.0409042495668147,0.03906629550344081
362,x2,0.642,0.094,0.548,0.493,1.5264337522473748,0.05775610685881256,0.05712742590828067
363,x2,0.726,0.093,0.633,0.5,1.5099668870541498,0.07719389735720211,0.07876084913571123
364,x2,0.793,0.096,0.6970000000000001,0.464,1.51657508881031,0.08779930384632016,0.09069151544402662
365,x2,0.2248,0.51,-0.2852,0.51,1.91049731745428,-0.031827327710147346,0.016210810372726283
366,x2,0.2743,0.46,-0.18570000000000003,0.53,1.8734993995195195,-0.03505593416074905,0.014756164377548234
367,x2,0.3242,0.43,-0.1058,0.54,1.8681541692269406,-0.004971284328901678,0.027485361205682284
368,x2,0.3742,0.4,-0.025800000000000045,0.56,1.8303005217723127,0.014317232123858978,0.03397490654457075
369,x2,0.4454,0.35,0.09540000000000004,0.56,1.7691806012954132,0.03331119795871427,0.03970704813396734
370,x2,0.5641,0.29,0.27410000000000007,0.57,1.6881943016134133,0.05152615018289657,0.049256879728106016
371,x2,0.7111,0.25,0.46109999999999995,0.6,1.6370705543744901,0.08830688732331857,0.08977813098322826
372,x2,0.8679,0.23,0.6379,0.55,1.5652475842498528,0.1282447850174648,0.13176956106744558
373,x2,0.225,0.0292,0.1958,0.55,2.029778313018444,-0.03438284563589166,0.017502567210094442
374,x2,0.274,0.0323,0.24170000000000003,0.56,1.9924858845171276,-0.037674973679593896,0.015600941698855524
375,x2,0.324,0.035,0.28900000000000003,0.57,1.9621416870348585,-0.005382091436983998,0.028898500810672172
376,x2,0.374,0.0372,0.3368,0.58,1.9209372712298547,0.014783401764705049,0.035199473289576254
377,x2,0.446,0.0397,0.4063,0.58,1.857417562100671,0.03464216701713582,0.04115792944047955
378,x2,0.564,0.0428,0.5212,0.58,1.772004514666935,0.052412443765672515,0.0501030486036009
379,x2,0.712,0.0462,0.6658,0.62,1.7435595774162693,0.09151577346807747,0.09306485921657125
380,x2,0.869,0.0459,0.8230999999999999,0.56,1.7088007490635062,0.13095930446748189,0.13451874027250316
381,x1,0.339,0.035,0.30400000000000005,0.507,1.1353413583587977,0.003283488513821678,0.03189891868397892
382,x1,0.358,0.055,0.303,0.421,1.2907362240210043,0.00806538875587437,0.027457366088665915
383,x1,0.363,0.076,0.287,0.381,1.4449913494550755,0.008064351656685323,0.02409706410610541
384,x1,0.37,0.098,0.272,0.366,1.6077935190813526,0.008758293050521237,0.022427197179596927
385,x1,0.37,0.133,0.237,0.363,1.8371173070873836,0.008686503763221883,0.022243367694518262
386,x1,0.369,0.186,0.183,0.351,2.133307291507719,0.008262766959084006,0.021582775781092123
387,x1,0.37,0.275,0.09499999999999997,0.364,2.5101792764661255,0.008710433525655,0.022304644189544486
388,x1,0.338,0.036,0.30200000000000005,0.503,1.140175425099138,0.0027786214529252565,0.03131486846371397
389,x1,0.355,0.056,0.299,0.417,1.2922847983320085,0.00745474315017942,0.02770601540414728
390,x1,0.361,0.074,0.287,0.381,1.42828568570857,0.007760403194179939,0.024385998631918784
391,x1,0.367,0.093,0.274,0.367,1.5620499351813308,0.00835120616473568,0.022749378769534718
392,x1,0.367,0.093,0.274,0.367,1.5620499351813308,0.00835120616473568,0.022749378769534718
393,x1,0.366,0.118,0.248,0.362,1.7349351572897471,0.008094627515861718,0.022541653645521284
394,x1,0.365,0.157,0.208,0.356,1.972308292331602,0.007818768287628211,0.022274391618290156
395,x1,0.363,0.251,0.11199999999999999,0.364,2.4124676163629637,0.007704524942345034,0.02302186702000622
396,x1,0.3,0.006431,0.29356899999999997,0.57,1.118033988749895,-0.022478113994530223,0.017074029285346983
397,x1,0.34,0.01051,0.32949,0.56,1.2288205727444508,0.00414545913447815,0.035586892398425114
398,x1,0.37,0.01621,0.35379,0.54,1.3674794331177345,0.012922071713883793,0.033089307314159405
399,x1,0.41,0.0252,0.3848,0.54,1.5905973720586866,0.022359805334307835,0.036086222069662714
400,x1,0.42,0.03966,0.38034,0.53,1.9672315572906003,0.02518105412979808,0.03605422406984164
401,x1,0.41,0.06254,0.34746,0.53,2.4758836806279896,0.021945734865153988,0.0354179586980023
402,x1,0.41,0.09993,0.31006999999999996,0.53,3.111269837220809,0.021945734865153988,0.0354179586980023
403,x1,0.4,0.1599,0.24010000000000004,0.54,3.9749213828703582,0.019131428693680716,0.035387481833160074
404,x1,0.37,0.2852,0.08479999999999999,0.54,5.60357029044876,0.01292207171388379,0.03308930731415939
405,x1,0.296,0.0065,0.2895,0.64,1.1135528725660044,-0.0274471699037095,0.018555337813645958
406,x1,0.341,0.0105,0.3305,0.59,1.2206555615733703,0.0049015660317750145,0.0378446129352337
407,x1,0.375,0.0163,0.3587,0.57,1.3711309200802089,0.014750717430673363,0.034543477882556566
408,x1,0.405,0.0253,0.37970000000000004,0.56,1.6031219541881396,0.0214494623794777,0.037083547057975966
409,x1,0.42,0.0398,0.3802,0.56,1.9570385790780926,0.02660639681639042,0.03809502920587041
410,x1,0.418,0.0626,0.3554,0.56,2.4310491562286436,0.025936071151357286,0.03795287650351226
411,x1,0.418,0.1002,0.31779999999999997,0.56,3.0528675044947495,0.025936071151357286,0.03795287650351226
412,x1,0.411,0.1613,0.24969999999999998,0.56,3.8845849199110063,0.023534679201643822,0.03748734161914123
413,x1,0.4,0.2984,0.10160000000000002,0.61,5.428627819255985,0.02161142870952822,0.03997474799671786
414,QT,0.342,0.102,0.24000000000000005,0.111,1.5706686474237652,0.0010212489541132938,0.00718313618572941
415,QT,0.348,0.098,0.24999999999999997,0.21,1.5658863304850708,0.002968010711151913,0.014210709530224646
416,QT,0.351,0.094,0.257,0.29,1.5674820573135757,0.004651495243634292,0.01972295532927368
417,QT,0.354,0.086,0.268,0.37,1.536554587380481,0.006451265247556243,0.02473707764005873
418,QT,0.352,0.081,0.27099999999999996,0.489,1.5142654985173505,0.008077431800028984,0.033083130074526804
419,QT,0.372,0.076,0.296,0.673,1.5083103128998356,0.016628171762526137,0.041008399641017275
420,QT,0.429,0.07,0.359,0.955,1.4966629547095767,0.05017728243325579,0.06620115006864233
421,QT,0.337,0.103,0.23400000000000004,0.111,1.5716233645501712,0.0005051147129822119,0.00683413335289596
422,QT,0.346,0.1,0.24599999999999997,0.21,1.5748015748023623,0.002640826981083795,0.014027373503395798
423,QT,0.346,0.096,0.24999999999999997,0.28,1.5748015748023623,0.0035211026414450597,0.018703164671194396
424,QT,0.351,0.089,0.262,0.345,1.5459624833740306,0.005533675376047691,0.02346351582275662
425,QT,0.351,0.089,0.262,0.345,1.5459624833740306,0.005533675376047691,0.02346351582275662
426,QT,0.348,0.084,0.26399999999999996,0.447,1.5231546211727816,0.006317622799451933,0.030248510285763894
427,QT,0.358,0.08,0.27799999999999997,0.597,1.5198684153570663,0.011437142725076004,0.03893597994045974
428,QT,0.409,0.073,0.33599999999999997,0.856,1.5033296378372907,0.03491333459947253,0.0571024607428856
429,QT,0.38,0.032,0.348,0.154,1.8083141320025125,0.004284892758974176,0.009322095535732301
430,QT,0.37,0.032,0.33799999999999997,0.2516,1.8083141320025125,0.006020728228172521,0.015417166148597233
431,QT,0.37,0.031,0.33899999999999997,0.3501,1.8138357147217055,0.008377809827834658,0.021452900908680014
432,QT,0.37,0.032,0.33799999999999997,0.4491,1.8275666882497066,0.01074685630871335,0.0275192739162759
433,QT,0.38,0.032,0.348,0.5485,1.8303005217723127,0.01526145245647621,0.03320239871005953
434,QT,0.38,0.031,0.349,0.6699,1.816590212458495,0.01863928350153767,0.040551115580435525
435,QT,0.39,0.031,0.359,0.8183,1.816590212458495,0.02587335187960832,0.05085761474714824
436,QT,0.4,0.03,0.37,1.052,1.8275666882497066,0.037270857381022426,0.06894005720089703
437,QT,0.41,0.028,0.38199999999999995,1.57,1.8708286933869707,0.06500906365715425,0.10491734935068603
438,QT,0.394,0.0364,0.35760000000000003,0.15,1.8841443681416772,0.004965568181653718,0.009508748098401403
439,QT,0.381,0.0371,0.3439,0.25,1.9183326093250879,0.007052724812462677,0.015146998656300214
440,QT,0.376,0.0367,0.3393,0.35,1.9157244060668017,0.00919426576258909,0.02118994781065775
441,QT,0.375,0.0364,0.3386,0.45,1.9131126469708992,0.011645303234742133,0.027271166749386767
442,QT,0.376,0.0363,0.3397,0.55,1.9183326093250879,0.01444813191264,0.033298489416747894
443,QT,0.382,0.0361,0.3459,0.67,1.9157244060668017,0.01915889055790787,0.040647388923015955
444,QT,0.39,0.0359,0.3541,0.82,1.9209372712298547,0.025927103191102065,0.050963270307541934
445,QT,0.398,0.0356,0.3624,1.06,1.9364916731037085,0.03669554935199575,0.06873295517014415
446,QT,0.402,0.0349,0.36710000000000004,1.59,2.0074859899884734,0.058072451000303664,0.10469717071727949
